# Apophis->SpacecraftY in EME2000 (km, km/sec)
# columns: epoch, x, y, z, dx, dy, dz
01-JUL-2028 20:20:00.0000 ET, -4.4229837174735276e-01, +4.6621702527480902e-01, -6.0577583150742464e-01, +5.0294076050885102e-05, -1.3437074470798972e-05, -3.6675127395235756e-05
01-JUL-2028 20:30:00.0000 ET, -4.1178438292691655e-01, +4.5779209774403484e-01, -6.2730191638916077e-01, +5.1408571130112353e-05, -1.4645171533949094e-05, -3.5065325789705208e-05
01-JUL-2028 20:40:00.0000 ET, -3.8062133246429347e-01, +4.4864416487333680e-01, -6.4783863636364802e-01, +5.2456839557283239e-05, -1.5846537541546143e-05, -3.3377609394601840e-05
01-JUL-2028 20:50:00.0000 ET, -3.4885033936528864e-01, +4.3877827473125702e-01, -6.6733994685433862e-01, +5.3434293715121476e-05, -1.7037790253091700e-05, -3.1614404866004694e-05
01-JUL-2028 21:00:00.0000 ET, -3.1651523013854499e-01, +4.2820153382045467e-01, -6.8576140201548330e-01, +5.4336504011045528e-05, -1.8215454428039571e-05, -2.9778615310245787e-05
01-JUL-2028 21:10:00.0000 ET, -2.8366242977235134e-01, +4.1692315543551106e-01, -7.0306044122451716e-01, +5.5159246478010743e-05, -1.9375987124258083e-05, -2.7873621394010228e-05
01-JUL-2028 21:20:00.0000 ET, -2.5034082412515801e-01, +4.0495449208108342e-01, -7.1919667425211142e-01, +5.5898550109267227e-05, -2.0515805421670129e-05, -2.5903275614299523e-05
01-JUL-2028 21:30:00.0000 ET, -2.1660159383568087e-01, +3.9230905049929993e-01, -7.3413216109189783e-01, +5.6550744293615312e-05, -2.1631316595407846e-05, -2.3871890182984853e-05
01-JUL-2028 21:40:00.0000 ET, -1.8249802046847038e-01, +3.7900248811370618e-01, -7.4783168224201524e-01, +5.7112503956723925e-05, -2.2718949864353762e-05, -2.1784217415912470e-05
01-JUL-2028 21:50:00.0000 ET, -1.4808526621278731e-01, +3.6505258999359469e-01, -7.6026299515373841e-01, +5.7580892254616235e-05, -2.3775189431273702e-05, -1.9645423154727125e-05
01-JUL-2028 22:00:00.0000 ET, -1.1342012905050637e-01, +3.5047922578677837e-01, -7.7139707261788160e-01, +5.7953399518275903e-05, -2.4796608121842783e-05, -1.7461053194686629e-05
01-JUL-2028 22:10:00.0000 ET, -7.8560775915935938e-02, +3.3530428645020388e-01, -7.8120831900116194e-01, +5.8227977517871156e-05, -2.5779900971772667e-05, -1.5236993109602939e-05
01-JUL-2028 22:20:00.0000 ET, -4.3566456929441055e-02, +3.1955160101875751e-01, -7.8967476053365238e-01, +5.8403068127508236e-05, -2.6721918054897478e-05, -1.2979422033158965e-05
01-JUL-2028 22:30:00.0000 ET, -8.4972042901751595e-03, +3.0324683407305719e-01, -7.9677820624298579e-01, +5.8477625666172798e-05, -2.7619695867333226e-05, -1.0694761176596477e-05
01-JUL-2028 22:40:00.0000 ET, +2.6586480215529524e-02, +2.8641736496325343e-01, -8.0250437665105245e-01, +5.8451132570542258e-05, -2.8470486719347924e-05, -8.3896180468703642e-06
01-JUL-2028 22:50:00.0000 ET, +6.1623944701731964e-02, +2.6909215029698996e-01, -8.0684299792804426e-01, +5.8323606843065209e-05, -2.9271784960642213e-05, -6.0707272496031986e-06
