v  -2.956380e-01  -4.329380e-01   2.072425e+00
v  -6.999930e-01  -6.100230e-01  -1.041890e+00
v  -8.981600e-01   6.037430e-01  -1.024200e-02
v  -3.656980e-01   4.745830e-01   1.477242e+00
v   2.207360e-01   5.364990e-01   1.718067e+00
v   5.620870e-01  -7.899820e-01  -1.024500e-02
v   1.906870e-01   6.026870e-01   8.404290e-01
v   5.590560e-01   5.725880e-01  -1.187980e+00
v  -7.632230e-01  -1.881720e-01   1.420765e+00
v   9.327560e-01  -6.142530e-01  -1.024300e-02
v   1.143684e+00  -2.313210e-01  -1.026800e-02
v   9.463470e-01  -2.097610e-01  -5.068650e-01
v   6.490930e-01   8.334260e-01  -5.864210e-01
v   2.182140e-01  -4.153170e-01  -1.808353e+00
v   6.133670e-01  -7.522400e-01   1.291040e-01
v  -9.237100e-01   6.067900e-01  -6.934870e-01
v   8.289840e-01   1.743200e-01   8.681760e-01
v  -1.079529e+00   2.224120e-01  -1.027700e-02
v   9.231490e-01  -2.091530e-01   6.799150e-01
v  -8.791150e-01   6.833590e-01  -1.606380e-01
v   5.988630e-01  -5.293190e-01  -1.005051e+00
v  -2.038910e-01   4.788950e-01   2.018690e+00
v  -1.748440e-01  -5.944680e-01   8.388060e-01
v   1.877090e-01   5.700980e-01   1.368088e+00
v   1.931840e-01  -4.557890e-01   1.670236e+00
v   8.995380e-01   1.951420e-01   6.763870e-01
v   4.749980e-01  -8.768960e-01  -5.589380e-01
v   5.232220e-01   1.867050e-01  -1.541540e+00
v  -9.815790e-01   3.548810e-01   2.800400e-01
v   9.284620e-01   5.148200e-01  -5.666670e-01
v   1.127368e+00   2.161350e-01  -1.022700e-02
v  -1.849450e-01  -3.919080e-01  -1.787872e+00
v  -4.166650e-01   8.674720e-01  -8.087600e-01
v  -1.052923e+00   4.745820e-01  -4.476510e-01
v  -6.170970e-01   7.234000e-01   1.354540e-01
v   6.143550e-01  -4.945430e-01   9.807170e-01
v   1.108410e+00  -1.341000e-03  -2.108960e-01
v   8.631980e-01  -2.051570e-01  -6.894970e-01
v   2.057540e-01  -5.471710e-01   1.001617e+00
v  -7.504980e-01   7.559090e-01  -7.107930e-01
v  -5.441220e-01   6.414050e-01  -1.018718e+00
v  -4.922840e-01  -3.278800e-01   2.149757e+00
v  -3.891170e-01   8.679290e-01  -3.135520e-01
v   4.264380e-01   8.657060e-01  -8.079750e-01
v  -1.009316e+00  -1.884390e-01  -1.032100e-02
v   4.148660e-01  -2.317320e-01  -1.799181e+00
v  -2.101840e-01  -3.714160e-01   2.389446e+00
v  -9.546380e-01  -1.396000e-03   5.772040e-01
v   4.959510e-01  -4.767600e-01   1.129933e+00
v   8.091740e-01  -1.878200e-01  -8.868030e-01
v   7.160530e-01  -5.561710e-01  -5.654260e-01
v  -9.602430e-01  -1.043370e-01  -9.713190e-01
v   9.051090e-01   5.797990e-01  -1.020600e-02
v   3.761300e-01   3.655550e-01   1.893453e+00
v  -5.744900e-02   5.592700e-01   1.195086e+00
v  -6.517300e-01  -1.316370e-01   8.295750e-01
v   5.448240e-01   2.320990e-01   1.723148e+00
v  -4.275310e-01  -3.937960e-01   1.104777e+00
v  -3.943610e-01  -2.155590e-01   2.420919e+00
v  -5.637260e-01   1.692200e-01   1.007569e+00
v   5.716800e-01   6.642130e-01  -1.025521e+00
v   6.803000e-03   7.908700e-01   1.763570e-01
v   9.261610e-01  -4.119700e-01  -3.170340e-01
v   1.086060e+00  -1.367000e-03   1.905610e-01
v   1.107300e-01  -4.901370e-01  -1.746756e+00
v  -4.303240e-01  -4.807480e-01   1.524638e+00
v   4.231300e-01   3.133430e-01   1.431877e+00
v  -3.744050e-01   4.158100e-01   1.096328e+00
v  -8.975080e-01  -3.816610e-01   2.948170e-01
v  -5.761790e-01   7.455350e-01   6.673900e-02
v   4.157720e-01   9.128230e-01  -3.167130e-01
v  -4.896310e-01  -6.625900e-01  -1.214981e+00
v  -7.887380e-01   6.274180e-01   1.336070e-01
v  -7.722370e-01  -5.876890e-01  -5.757760e-01
v  -7.924510e-01  -1.047860e-01  -1.296712e+00
v  -1.030553e+00   2.995090e-01  -7.642830e-01
v  -8.193840e-01  -1.874430e-01   6.647770e-01
v   4.676530e-01  -2.055120e-01   1.657844e+00
v   3.323940e-01  -8.912880e-01  -2.940070e-01
v  -7.056190e-01  -1.335000e-03   1.268731e+00
v  -8.788250e-01  -4.306810e-01  -8.150840e-01
v   7.687470e-01  -3.697300e-01   7.694060e-01
